"year","state","industry","ann_avg_establishment_count","ann_avg_employment","ann_total_wages","ann_avg_weekly_wage","ann_avg_pay"
2014,"Florida","Professional and business services",142514,1165823,63236533964,1043,54242
2014,"Florida","Education and health services",67037,1144693,53312291535,896,46573
2014,"Florida","Leisure and hospitality",53816,1083505,24943578306,443,23021
2014,"Florida","Other services",53346,251860,8121236853,620,32245
2014,"Florida","Unclassified",10090,5541,249754565,867,45078
2014,"Georgia","Natural resources and mining",2625,29676,1079310119,699,36369
2014,"Georgia","Construction",21104,155822,7916456937,977,50804
2014,"Georgia","Manufacturing",9293,364736,20115435598,1061,55151
2014,"Georgia","Trade, transportation, and utilities",63452,860492,38842930448,868,45140
2014,"Georgia","Information",4974,106531,9252135066,1670,86849
2014,"Georgia","Financial activities",26247,218886,16095660105,1414,73534
2014,"Georgia","Professional and business services",54767,615350,36493209504,1140,59305
2014,"Georgia","Education and health services",26293,499611,23605516514,909,47248
2014,"Georgia","Leisure and hospitality",22532,426353,8123479674,366,19053
2014,"Georgia","Other services",19197,97870,3186026696,626,32554
2014,"Georgia","Unclassified",21578,21357,1188238982,1070,55637
2014,"Hawaii","Natural resources and mining",456,6530,238326214,702,36498
2014,"Hawaii","Construction",3390,31783,2112851140,1278,66478
2014,"Hawaii","Manufacturing",922,13908,573622366,793,41244
2014,"Hawaii","Trade, transportation, and utilities",7563,117635,4627198231,756,39335
2014,"Hawaii","Information",708,8465,525479744,1194,62078
2014,"Hawaii","Financial activities",3502,27051,1548090820,1101,57229
2014,"Hawaii","Professional and business services",7145,82208,3931964538,920,47829
2014,"Hawaii","Education and health services",4441,78117,3766985441,927,48222
2014,"Hawaii","Leisure and hospitality",4312,113291,3321245988,564,29316
2014,"Hawaii","Other services",3717,25132,811759098,621,32300
2014,"Hawaii","Unclassified",419,271,20944139,1487,77308
2014,"Idaho","Natural resources and mining",2279,25888,930513462,691,35943
2014,"Idaho","Construction",6634,33848,1328605366,755,39252
2014,"Idaho","Manufacturing",2402,59869,3496913197,1123,58409
2014,"Idaho","Trade, transportation, and utilities",11081,129028,4581063610,683,35504
2014,"Idaho","Information",983,9206,426896013,892,46370
2014,"Idaho","Financial activities",5006,27955,1354938762,932,48469
2014,"Idaho","Professional and business services",9489,77922,3366935872,831,43209
2014,"Idaho","Education and health services",6072,88774,3395092905,735,38244
2014,"Idaho","Leisure and hospitality",4394,65484,962463744,283,14698
2014,"Idaho","Other services",3528,15882,422936352,512,26630
2014,"Idaho","Unclassified",41,21,907915,818,42559
2014,"Illinois","Natural resources and mining",2831,27696,1340955808,931,48418
2014,"Illinois","Construction",40254,201521,13053795183,1246,64776
2014,"Illinois","Manufacturing",19417,578843,38125799286,1267,65866
2014,"Illinois","Trade, transportation, and utilities",89017,1159894,54009089814,895,46564
2014,"Illinois","Information",7445,99127,7692070671,1492,77598
2014,"Illinois","Financial activities",36851,353503,33380215708,1816,94427
2014,"Illinois","Professional and business services",85312,915840,62526652457,1313,68272
2014,"Illinois","Education and health services",36629,872787,40367356095,889,46251
2014,"Illinois","Leisure and hospitality",34546,556594,11558153303,399,20766
2014,"Illinois","Other services",44581,202764,7759091522,736,38267
2014,"Illinois","Unclassified",7289,6327,254368693,773,40202
2014,"Indiana","Natural resources and mining",2003,21474,1000544642,896,46592
2014,"Indiana","Construction",14421,123046,6461694976,1010,52515
2014,"Indiana","Manufacturing",8433,507191,29247955136,1109,57667
2014,"Indiana","Trade, transportation, and utilities",39509,567737,21222586677,719,37381
2014,"Indiana","Information",2162,35565,1944012767,1051,54660
2014,"Indiana","Financial activities",15400,125934,7232543075,1104,57431
2014,"Indiana","Professional and business services",26995,321205,14465571922,866,45035
2014,"Indiana","Education and health services",14614,420776,17961147510,821,42686
2014,"Indiana","Leisure and hospitality",14715,293749,4827964735,316,16436
2014,"Indiana","Other services",12981,83174,2427159502,561,29182
2014,"Indiana","Unclassified",1405,44,1458858,640,33282
2014,"Iowa","Natural resources and mining",2608,21272,822352187,743,38659
2014,"Iowa","Construction",9274,74264,3859226697,999,51966
2014,"Iowa","Manufacturing",4024,216853,11800576385,1046,54417
2014,"Iowa","Trade, transportation, and utilities",23714,308285,11300131920,705,36655
2014,"Iowa","Information",1612,25670,1304261074,977,50808
2014,"Iowa","Financial activities",9508,104139,6768512620,1250,64995
2014,"Iowa","Professional and business services",14533,136412,6333536943,893,46430
2014,"Iowa","Education and health services",10346,211196,8238078524,750,39007
2014,"Iowa","Leisure and hospitality",8550,137773,2028926891,283,14727
2014,"Iowa","Other services",8994,44302,1275644469,554,28794
2014,"Kansas","Natural resources and mining",2665,22014,1056383851,923,47986
2014,"Kansas","Construction",7509,59768,2971396035,956,49715
2014,"Kansas","Manufacturing",3128,162391,8697256252,1030,53558
2014,"Kansas","Trade, transportation, and utilities",20738,258970,10116613789,751,39065
2014,"Kansas","Information",1325,27810,1986771028,1374,71441
2014,"Kansas","Financial activities",8747,71778,4385919928,1175,61104
2014,"Kansas","Professional and business services",15623,169489,9071240074,1029,53521
2014,"Kansas","Education and health services",7849,184555,7327429360,764,39703
2014,"Kansas","Leisure and hospitality",6568,122805,1821801343,285,14835
2014,"Kansas","Other services",6156,34213,1048177428,589,30637
2014,"Kentucky","Natural resources and mining",1771,24390,1387661440,1094,56894
2014,"Kentucky","Construction",9551,72771,3631216068,960,49899
2014,"Kentucky","Manufacturing",4394,234655,12927471665,1059,55091
2014,"Kentucky","Trade, transportation, and utilities",28467,372422,14172846094,732,38056
2014,"Kentucky","Information",1792,26302,1290224738,943,49055
2014,"Kentucky","Financial activities",10682,89237,5206178807,1122,58341
2014,"Kentucky","Professional and business services",19355,210521,9264561070,846,44008
2014,"Kentucky","Education and health services",15996,247617,10846791914,842,43805
2014,"Kentucky","Leisure and hospitality",9773,182040,2862200896,302,15723
2014,"Kentucky","Other services",12693,47321,1380283311,561,29168
2014,"Kentucky","Unclassified",889,749,40062186,1028,53464
2014,"Louisiana","Natural resources and mining",3350,60812,5234207115,1655,86072
2014,"Louisiana","Construction",10234,139101,7762972375,1073,55808
2014,"Louisiana","Manufacturing",4501,147098,9924520780,1297,67469
2014,"Louisiana","Trade, transportation, and utilities",29359,385651,15927999894,794,41302
2014,"Louisiana","Information",1746,26030,1316359633,973,50570
2014,"Louisiana","Financial activities",13207,88747,5140491701,1114,57923
2014,"Louisiana","Professional and business services",22360,212981,11328082868,1023,53188
2014,"Louisiana","Education and health services",13289,282501,11240878188,765,39791
2014,"Louisiana","Leisure and hospitality",10761,220997,4295810381,374,19438
2014,"Louisiana","Other services",9072,46473,1569477679,649,33772
2014,"Louisiana","Unclassified",774,853,40548897,915,47560
2014,"Maine","Natural resources and mining",1189,6410,236308263,709,36863
2014,"Maine","Construction",5181,25974,1167700253,865,44956
2014,"Maine","Manufacturing",1764,50174,2641678497,1013,52651
2014,"Maine","Trade, transportation, and utilities",11002,118709,3963756531,642,33391
2014,"Maine","Information",710,7439,341214534,882,45869
2014,"Maine","Financial activities",3574,28845,1722274212,1148,59708
2014,"Maine","Professional and business services",8763,63390,3165474025,960,49937
2014,"Maine","Education and health services",5054,113374,4855909020,824,42831
2014,"Maine","Leisure and hospitality",4920,63106,1162528925,354,18422
2014,"Maine","Other services",3973,17402,517935279,572,29764
2014,"Maine","Unclassified",111,59,3910270,1280,66558
2014,"Maryland","Natural resources and mining",685,6417,249934298,749,38949
2014,"Maryland","Construction",16120,149555,8704602918,1119,58203
2014,"Maryland","Manufacturing",3653,103431,7276758697,1353,70354
2014,"Maryland","Trade, transportation, and utilities",32935,449125,19109276217,818,42548
2014,"Maryland","Information",2607,38927,3234737194,1598,83097
2014,"Maryland","Financial activities",14822,137238,11425978456,1601,83257
2014,"Maryland","Professional and business services",39875,423839,30688192084,1392,72405
2014,"Maryland","Education and health services",19235,408660,20374110146,959,49856
2014,"Maryland","Leisure and hospitality",14313,260238,5383899982,398,20688
2014,"Maryland","Other services",19479,89117,3367092792,727,37783
2014,"Massachusetts","Natural resources and mining",1090,8128,447125027,1058,55009
2014,"Massachusetts","Construction",18941,128919,8847846088,1320,68631
2014,"Massachusetts","Manufacturing",7047,250300,20875988670,1604,83404
2014,"Massachusetts","Trade, transportation, and utilities",42331,560353,26063957220,894,46513
2014,"Massachusetts","Information",4424,86098,8894932999,1987,103312
2014,"Massachusetts","Financial activities",16406,208375,25920433459,2392,124393
2014,"Massachusetts","Professional and business services",44153,519290,47679524058,1766,91817
2014,"Massachusetts","Education and health services",49663,714736,39162882266,1054,54793
2014,"Massachusetts","Leisure and hospitality",19907,342772,8070494058,453,23545
2014,"Massachusetts","Other services",20824,114276,3912215220,658,34235
2014,"Michigan","Natural resources and mining",2992,36782,1366773652,715,37159
2014,"Michigan","Construction",19017,141350,7856921602,1069,55585
2014,"Michigan","Manufacturing",14600,576576,37171042365,1240,64469
2014,"Michigan","Trade, transportation, and utilities",51859,753504,31825360324,812,42236
2014,"Michigan","Information",4657,57590,3684784888,1230,63983
2014,"Michigan","Financial activities",18717,190078,11918677039,1206,62704
2014,"Michigan","Professional and business services",40775,612307,36615470127,1150,59799
2014,"Michigan","Education and health services",24690,623030,28315221016,874,45448
2014,"Michigan","Leisure and hospitality",21160,405163,7046439182,334,17392
2014,"Michigan","Other services",25442,132501,3938696297,572,29726
2014,"Michigan","Unclassified",4965,9360,415928135,855,44436
2014,"Minnesota","Natural resources and mining",2798,26819,1237640501,887,46148
2014,"Minnesota","Construction",15987,107630,6344561101,1134,58948
2014,"Minnesota","Manufacturing",8031,311897,19054671311,1175,61093
2014,"Minnesota","Trade, transportation, and utilities",37341,511307,22963877953,864,44912
2014,"Minnesota","Information",3417,52618,3656963120,1337,69501
2014,"Minnesota","Financial activities",15171,174957,14815754931,1629,84682
2014,"Minnesota","Professional and business services",29067,353529,25442909585,1384,71968
2014,"Minnesota","Education and health services",16122,477847,21722766261,874,45460
2014,"Minnesota","Leisure and hospitality",14327,254380,4678776041,354,18393
2014,"Minnesota","Other services",15766,87285,2613867552,576,29946
2014,"Mississippi","Natural resources and mining",2290,19411,911909748,903,46980
2014,"Mississippi","Construction",5888,49080,2276040075,892,46374
2014,"Mississippi","Manufacturing",2438,139534,6372092606,878,45667
2014,"Mississippi","Trade, transportation, and utilities",18903,218509,7294502496,642,33383
2014,"Mississippi","Information",1087,13238,603908986,877,45619
2014,"Mississippi","Financial activities",7722,42717,2035716669,916,47656
2014,"Mississippi","Professional and business services",11336,101643,4115933816,779,40494
2014,"Mississippi","Education and health services",6892,134094,5238129729,751,39063
2014,"Mississippi","Leisure and hospitality",5995,125893,2082601909,318,16543
2014,"Mississippi","Other services",4756,21845,677561423,596,31016
2014,"Missouri","Natural resources and mining",1768,16092,647376059,774,40229
2014,"Missouri","Construction",14657,110138,5788553408,1011,52557
2014,"Missouri","Manufacturing",6595,255929,14099502165,1059,55091
2014,"Missouri","Trade, transportation, and utilities",39302,523329,20157509431,741,38518
2014,"Missouri","Information",2690,52271,3618846653,1331,69232
2014,"Missouri","Financial activities",16848,155726,9722720602,1201,62435
2014,"Missouri","Professional and business services",29712,356630,21343241077,1151,59847
2014,"Missouri","Education and health services",36433,421230,17676675421,807,41964
2014,"Missouri","Leisure and hospitality",14097,285966,5377613050,362,18805
2014,"Missouri","Other services",13035,73552,2180488125,570,29645
2014,"Montana","Natural resources and mining",1640,13577,934341461,1323,68818
2014,"Montana","Construction",5502,24946,1150701736,887,46129
2014,"Montana","Manufacturing",1402,18879,863270523,879,45726
2014,"Montana","Trade, transportation, and utilities",8830,89435,3195105000,687,35726
2014,"Montana","Information",697,6408,293180137,880,45750
2014,"Montana","Financial activities",3761,20293,1031858936,978,50848
2014,"Montana","Professional and business services",7693,39297,1826278023,894,46474
2014,"Montana","Education and health services",4035,68031,2799520285,791,41150
2014,"Montana","Leisure and hospitality",4681,60274,1008338322,322,16729
2014,"Montana","Other services",3516,16648,443526396,512,26641
2014,"Montana","Unclassified",99,93,5523697,1143,59448
2014,"Nebraska","Natural resources and mining",2178,14817,564183603,732,38077
2014,"Nebraska","Construction",6690,46197,2117328507,881,45832
2014,"Nebraska","Manufacturing",1976,97420,4459846722,880,45779
2014,"Nebraska","Trade, transportation, and utilities",14976,192073,6861516797,687,35723
2014,"Nebraska","Information",945,17034,948829498,1071,55704
2014,"Nebraska","Financial activities",6236,63230,3623364620,1102,57305
2014,"Nebraska","Professional and business services",10507,113012,6165381228,1049,54555
2014,"Nebraska","Education and health services",13183,131081,5270141077,773,40205
2014,"Nebraska","Leisure and hospitality",5281,86978,1251929676,277,14394
2014,"Nebraska","Other services",4641,24965,714705172,551,28629
2014,"Nevada","Natural resources and mining",614,16769,1365161514,1566,81410
2014,"Nevada","Construction",5965,63180,3322136828,1011,52582
2014,"Nevada","Manufacturing",1951,41456,2269054090,1053,54734
2014,"Nevada","Trade, transportation, and utilities",15718,229738,9020936880,755,39266
2014,"Nevada","Information",1528,13686,814746028,1145,59532
2014,"Nevada","Financial activities",8589,55104,3147827565,1099,57125
2014,"Nevada","Professional and business services",19221,156047,8682136928,1070,55638
2014,"Nevada","Education and health services",8247,113280,5717948373,971,50476
2014,"Nevada","Leisure and hospitality",7759,335831,10562931156,605,31453
2014,"Nevada","Other services",4754,29907,1012632036,651,33859
2014,"Nevada","Unclassified",580,557,39484840,1364,70952
2014,"New Hampshire","Natural resources and mining",350,2523,96635600,737,38303
2014,"New Hampshire","Construction",4091,23206,1257230134,1042,54178
2014,"New Hampshire","Manufacturing",2013,66451,4401358833,1274,66235
2014,"New Hampshire","Trade, transportation, and utilities",12500,136542,5846046606,823,42815
2014,"New Hampshire","Information",830,12019,1099827187,1760,91508
2014,"New Hampshire","Financial activities",3625,34722,2975021003,1648,85681
2014,"New Hampshire","Professional and business services",11062,73604,5060349762,1322,68751
2014,"New Hampshire","Education and health services",4504,104920,5337396418,978,50871
2014,"New Hampshire","Leisure and hospitality",4355,66972,1272235742,365,18997
2014,"New Hampshire","Other services",3816,20205,681203427,648,33714
2014,"New Hampshire","Unclassified",265,276,24462492,1703,88552
2014,"New Jersey","Natural resources and mining",1044,12387,427682573,664,34526
2014,"New Jersey","Construction",21793,140396,9126004079,1250,65002
2014,"New Jersey","Manufacturing",8852,240292,19220478174,1538,79988
2014,"New Jersey","Trade, transportation, and utilities",55559,825664,41644271195,970,50437
2014,"New Jersey","Information",3477,74866,7419633109,1906,99105
2014,"New Jersey","Financial activities",19749,229058,23564650294,1978,102877
2014,"New Jersey","Professional and business services",51203,634322,51281816007,1555,80845
2014,"New Jersey","Education and health services",30581,598303,29695634406,954,49633
2014,"New Jersey","Leisure and hospitality",22907,354312,8361534135,454,23599
2014,"New Jersey","Other services",25423,130394,4278402303,631,32811
2014,"New Jersey","Unclassified",13933,23458,1345612135,1103,57362
2014,"New Mexico","Natural resources and mining",2003,39076,2435569861,1199,62328
2014,"New Mexico","Construction",5318,42763,1825051672,821,42678
2014,"New Mexico","Manufacturing",1700,27982,1601206216,1100,57223
2014,"New Mexico","Trade, transportation, and utilities",10887,136343,4758899491,671,34904
2014,"New Mexico","Information",1025,12547,602155177,923,47993
2014,"New Mexico","Financial activities",5106,31655,1620066827,984,51179
2014,"New Mexico","Professional and business services",10113,99308,5626708939,1090,56659
2014,"New Mexico","Education and health services",7500,117435,4589873662,752,39084
2014,"New Mexico","Leisure and hospitality",4834,90904,1525763190,323,16784
2014,"New Mexico","Other services",4056,20479,617125846,580,30134
2014,"New Mexico","Unclassified",1,2,76500,981,51000
2014,"New York","Natural resources and mining",2894,29936,1093068156,702,36513
2014,"New York","Construction",47288,341295,22295183627,1256,65325
2014,"New York","Manufacturing",17224,450222,27988465770,1195,62166
2014,"New York","Trade, transportation, and utilities",123699,1542010,72237439383,901,46846
2014,"New York","Information",11310,263527,29138067438,2126,110570
2014,"New York","Financial activities",63344,684426,122195202978,3433,178537
2014,"New York","Professional and business services",103176,1224600,105552807521,1658,86194
2014,"New York","Education and health services",63732,1692721,82581203715,938,48786
2014,"New York","Leisure and hospitality",60022,866879,25165677763,558,29030
2014,"New York","Other services",70157,349662,12752446828,701,36471
2014,"New York","Unclassified",44888,38905,1805747356,893,46415
2014,"North Carolina","Natural resources and mining",3327,31683,1060329133,644,33467
2014,"North Carolina","Construction",24789,179049,8157908098,876,45563
2014,"North Carolina","Manufacturing",10316,448715,24772426078,1062,55208
2014,"North Carolina","Trade, transportation, and utilities",60223,773844,30317084539,753,39177
2014,"North Carolina","Information",4344,72495,5369316229,1424,74065
2014,"North Carolina","Financial activities",25551,205713,15336921665,1434,74555
2014,"North Carolina","Professional and business services",52871,570848,32210684595,1085,56426
2014,"North Carolina","Education and health services",25787,548499,23891238321,838,43558
2014,"North Carolina","Leisure and hospitality",23649,443408,7802667170,338,17597
2014,"North Carolina","Other services",21462,101407,3079736266,584,30370
2014,"North Dakota","Natural resources and mining",1688,34232,3307006570,1858,96605
2014,"North Dakota","Construction",4166,34727,2254143158,1248,64910
2014,"North Dakota","Manufacturing",826,25937,1290656459,957,49761
2014,"North Dakota","Trade, transportation, and utilities",8279,103814,5146880605,953,49578
2014,"North Dakota","Information",395,6832,399013235,1123,58404
2014,"North Dakota","Financial activities",2880,23379,1332463189,1096,56995
2014,"North Dakota","Professional and business services",4364,36232,2088739357,1109,57649
2014,"North Dakota","Education and health services",2264,57770,2664882027,887,46130
2014,"North Dakota","Leisure and hospitality",2539,40480,691713031,329,17088
2014,"North Dakota","Other services",2072,12646,408803907,622,32327
2014,"Ohio","Natural resources and mining",2420,29769,1497009185,967,50288
2014,"Ohio","Construction",22478,195554,10565464310,1039,54028
2014,"Ohio","Manufacturing",15582,674229,38757783836,1105,57485
2014,"Ohio","Trade, transportation, and utilities",67519,987481,39305788209,765,39804
2014,"Ohio","Information",4296,72588,4557542648,1207,62786
2014,"Ohio","Financial activities",27687,270640,17259798998,1226,63774
2014,"Ohio","Professional and business services",49943,709144,41930760913,1137,59129
2014,"Ohio","Education and health services",32027,859242,36342754235,813,42296
2014,"Ohio","Leisure and hospitality",27433,526422,9048679858,331,17189
2014,"Ohio","Other services",23990,151539,4348816252,552,28698
2014,"Ohio","Unclassified",994,1439,56623251,757,39358
2014,"Oklahoma","Natural resources and mining",4540,71507,6252557245,1682,87439
2014,"Oklahoma","Construction",9547,75318,3550612511,907,47142
2014,"Oklahoma","Manufacturing",4368,139299,7469377566,1031,53621
2014,"Oklahoma","Trade, transportation, and utilities",23654,299115,12132034391,780,40560
2014,"Oklahoma","Information",1582,21709,1183462748,1048,54515
2014,"Oklahoma","Financial activities",10892,76896,4093052324,1024,53228
2014,"Oklahoma","Professional and business services",19344,185476,8883612829,921,47896
2014,"Oklahoma","Education and health services",12414,201881,8387954784,799,41549
2014,"Oklahoma","Leisure and hospitality",8281,155703,2580073450,319,16570
2014,"Oklahoma","Other services",6718,35468,1123532842,609,31678
2014,"Oregon","Natural resources and mining",3922,50924,1594891457,602,31319
2014,"Oregon","Construction",11728,79320,4230411884,1026,53333
2014,"Oregon","Manufacturing",5717,179058,11461761960,1231,64011
2014,"Oregon","Trade, transportation, and utilities",25831,322802,12668720704,755,39246
2014,"Oregon","Information",2667,32102,2270947473,1360,70742
2014,"Oregon","Financial activities",11742,79910,4764470838,1147,59623
2014,"Oregon","Professional and business services",22389,218797,13250206609,1165,60559
2014,"Oregon","Education and health services",14439,241523,11135023674,887,46103
2014,"Oregon","Leisure and hospitality",12413,182528,3407154652,359,18667
2014,"Oregon","Other services",18542,66756,1956030030,563,29301
2014,"Oregon","Unclassified",122,82,3992448,941,48937
2014,"Pennsylvania","Natural resources and mining",3458,60874,3850505742,1216,63254
2014,"Pennsylvania","Construction",27911,231085,13580995559,1130,58770
2014,"Pennsylvania","Manufacturing",14416,567179,33209865584,1126,58553
2014,"Pennsylvania","Trade, transportation, and utilities",75646,1098886,45509546962,796,41414
2014,"Pennsylvania","Information",4468,85183,6024874224,1360,70728
2014,"Pennsylvania","Financial activities",27660,315822,24866412920,1514,78736
2014,"Pennsylvania","Professional and business services",57825,760903,53822052074,1360,70734
2014,"Pennsylvania","Education and health services",58057,1113041,52713837513,911,47360
2014,"Pennsylvania","Leisure and hospitality",31871,537543,10225282859,366,19022
2014,"Pennsylvania","Other services",31703,190903,5787146636,583,30315
2014,"Pennsylvania","Unclassified",0,2,200000,1709,88889
2014,"Rhode Island","Natural resources and mining",181,967,34246888,681,35413
2014,"Rhode Island","Construction",3495,16494,908816917,1060,55100
2014,"Rhode Island","Manufacturing",1644,40820,2232859429,1052,54700
2014,"Rhode Island","Trade, transportation, and utilities",7490,74568,2973856448,767,39881
2014,"Rhode Island","Information",817,8851,604665481,1314,68313
2014,"Rhode Island","Financial activities",2642,30082,2467385816,1577,82023
2014,"Rhode Island","Professional and business services",7506,60951,3930503231,1240,64486
2014,"Rhode Island","Education and health services",4395,98837,4440520238,864,44928
2014,"Rhode Island","Leisure and hospitality",3570,55172,1064796161,371,19299
2014,"Rhode Island","Other services",3268,17554,529147449,580,30144
2014,"Rhode Island","Unclassified",52,33,1561137,919,47790
2014,"South Carolina","Natural resources and mining",1124,11994,422352183,677,35213
2014,"South Carolina","Construction",10420,82666,3835734383,892,46400
2014,"South Carolina","Manufacturing",5241,230153,12720587703,1063,55270
