"year","state","industry","ann_avg_establishment_count","ann_avg_employment","ann_total_wages","ann_avg_weekly_wage","ann_avg_pay"
2017,"Arkansas","Trade, transportation, and utilities",21486,247661,9974496520,775,40275
2017,"Arkansas","Information",1123,12766,723610264,1090,56682
2017,"Arkansas","Financial activities",8251,49596,2774330485,1076,55939
2017,"Arkansas","Professional and business services",13845,144215,8546604918,1140,59263
2017,"Arkansas","Education and health services",15762,183433,7616381914,798,41521
2017,"Arkansas","Leisure and hospitality",7024,116690,1888159400,311,16181
2017,"Arkansas","Other services",5315,24804,822967005,638,33179
2017,"California","Financial activities",98024,827494,86445012636,2009,104466
2017,"California","Natural resources and mining",17021,441460,16444024525,716,37249
2017,"California","Construction",72972,805942,54450348469,1299,67561
2017,"California","Manufacturing",42215,1303550,120247323637,1774,92246
2017,"California","Trade, transportation, and utilities",185826,3010983,153846839601,983,51095
2017,"California","Information",22519,513029,88399737648,3314,172309
2017,"California","Professional and business services",188712,2551444,221861974585,1672,86955
2017,"California","Education and health services",593987,2560907,130005949232,976,50766
2017,"California","Leisure and hospitality",103495,1935980,56557293365,562,29214
2017,"California","Other services",88470,527915,21333873611,777,40412
2017,"California","Unclassified",66631,79949,4650475669,1119,58168
2017,"Colorado","Natural resources and mining",3202,43394,3652116974,1618,84161
2017,"Colorado","Construction",19243,163473,9717536669,1143,59444
2017,"Colorado","Manufacturing",5750,144067,10004882238,1335,69446
2017,"Colorado","Trade, transportation, and utilities",35715,458174,22267678365,935,48601
2017,"Colorado","Information",3891,71641,7219987309,1938,100781
2017,"Colorado","Financial activities",22552,161870,13198239134,1568,81536
2017,"Colorado","Professional and business services",50576,412889,32493623938,1513,78698
2017,"Colorado","Education and health services",21356,328843,16032570932,938,48754
2017,"Colorado","Leisure and hospitality",16627,333190,8150354157,470,24462
2017,"Colorado","Other services",15777,80034,3165934721,761,39558
2017,"Colorado","Unclassified",649,167,12103326,1396,72584
2017,"Connecticut","Natural resources and mining",433,5305,212307519,770,40017
2017,"Connecticut","Construction",9351,58327,4003590245,1320,68641
2017,"Connecticut","Manufacturing",4460,158891,13007394133,1574,81864
2017,"Connecticut","Trade, transportation, and utilities",25027,297198,14878881268,963,50064
2017,"Connecticut","Information",2146,31542,3251757958,1983,103094
2017,"Connecticut","Financial activities",10779,126051,19235121817,2935,152598
2017,"Connecticut","Professional and business services",22807,218450,19072230614,1679,87307
2017,"Connecticut","Education and health services",12701,325348,17566478372,1038,53993
2017,"Connecticut","Leisure and hospitality",10338,156514,3610175146,444,23066
2017,"Connecticut","Other services",16529,64279,2146762132,642,33397
2017,"Connecticut","Unclassified",652,484,42813564,1700,88397
2017,"Delaware","Leisure and hospitality",2565,50272,1005265638,385,19997
2017,"Delaware","Natural resources and mining",177,1538,60962759,763,39651
2017,"Delaware","Construction",2777,21591,1274736059,1135,59040
2017,"Delaware","Manufacturing",688,25928,1618384269,1200,62417
2017,"Delaware","Trade, transportation, and utilities",6681,79724,3165008135,763,39700
2017,"Delaware","Information",409,4560,294966610,1244,64686
2017,"Delaware","Financial activities",2800,47894,4418993315,1774,92267
2017,"Delaware","Professional and business services",8644,61956,4993651108,1550,80600
2017,"Delaware","Education and health services",4626,73879,3921712228,1021,53083
2017,"Delaware","Other services",2003,11881,399328714,646,33610
2017,"District of Columbia","Manufacturing",222,1259,112276140,1716,89214
2017,"District of Columbia","Trade, transportation, and utilities",3285,32994,1832327566,1068,55536
2017,"District of Columbia","Information",1264,17778,2333316971,2524,131245
2017,"District of Columbia","Financial activities",2252,27063,3896098214,2769,143962
2017,"District of Columbia","Professional and business services",12567,165644,18966742277,2202,114503
2017,"District of Columbia","Education and health services",3390,114579,7181660164,1205,62679
2017,"District of Columbia","Leisure and hospitality",2919,76617,3015667712,757,39360
2017,"District of Columbia","Other services",10978,71441,6312354992,1699,88357
2017,"District of Columbia","Unclassified",1617,2151,160419491,1434,74570
2017,"Florida","Natural resources and mining",5285,75471,2473368070,630,32773
2017,"Florida","Construction",67384,503704,24810250751,947,49256
2017,"Florida","Manufacturing",20513,363137,21566256664,1142,59389
2017,"Florida","Trade, transportation, and utilities",139501,1739867,75213529404,831,43229
2017,"Florida","Information",10983,138039,11085216629,1544,80305
2017,"Florida","Financial activities",71616,556510,40462916492,1398,72708
2017,"Florida","Professional and business services",156978,1322562,77572121207,1128,58653
2017,"Florida","Education and health services",71929,1258710,62243014510,951,49450
2017,"Florida","Leisure and hospitality",55396,1198478,29905164453,480,24953
2017,"Florida","Other services",54928,273903,9673987133,679,35319
2017,"Florida","Unclassified",12898,7009,341348490,937,48704
2017,"Georgia","Natural resources and mining",2594,29299,1202652481,789,41048
2017,"Georgia","Construction",20135,182259,10609740857,1119,58213
2017,"Georgia","Manufacturing",9745,395916,22919311819,1113,57889
2017,"Georgia","Trade, transportation, and utilities",60382,930943,45395971099,938,48763
2017,"Georgia","Information",4911,116074,11178711909,1852,96306
2017,"Georgia","Financial activities",25978,233995,18999705405,1561,81197
2017,"Georgia","Professional and business services",54102,668820,43288831475,1245,64724
2017,"Georgia","Education and health services",28426,546707,27783036415,977,50819
2017,"Georgia","Leisure and hospitality",23538,476035,9588312799,387,20142
2017,"Georgia","Other services",18097,106445,3780941426,683,35520
2017,"Georgia","Unclassified",17652,12967,894569055,1327,68988
2017,"Hawaii","Natural resources and mining",490,6017,237423003,759,39461
2017,"Hawaii","Construction",3696,35882,2648204207,1419,73802
2017,"Hawaii","Manufacturing",1005,14270,647207465,872,45353
2017,"Hawaii","Trade, transportation, and utilities",7724,121851,5366995685,847,44046
2017,"Hawaii","Information",679,9010,561920868,1199,62369
2017,"Hawaii","Financial activities",3657,28106,1858665248,1272,66130
2017,"Hawaii","Professional and business services",7799,82300,4337704474,1014,52706
2017,"Hawaii","Education and health services",4710,84290,4349338222,992,51600
2017,"Hawaii","Leisure and hospitality",4627,123115,4031809477,630,32748
2017,"Hawaii","Other services",3990,26487,940298881,683,35501
2017,"Hawaii","Unclassified",797,534,37532807,1351,70231
2017,"Idaho","Natural resources and mining",2448,26790,1029194465,739,38417
2017,"Idaho","Construction",7660,42668,1828962321,824,42865
2017,"Idaho","Manufacturing",2750,66056,4065296200,1184,61543
2017,"Idaho","Trade, transportation, and utilities",11706,136606,5307920080,747,38856
2017,"Idaho","Information",1175,8923,455372632,981,51032
2017,"Idaho","Financial activities",5522,31064,1671876879,1035,53820
2017,"Idaho","Professional and business services",11075,88110,4286828347,936,48653
2017,"Idaho","Education and health services",7292,96246,3939049616,787,40927
2017,"Idaho","Leisure and hospitality",4906,74928,1227470545,315,16382
2017,"Idaho","Other services",3888,17915,538451721,578,30056
2017,"Illinois","Natural resources and mining",2730,26665,1294548359,934,48549
2017,"Illinois","Construction",31422,220019,15597878628,1363,70893
2017,"Illinois","Manufacturing",17979,574692,40328238792,1349,70174
2017,"Illinois","Trade, transportation, and utilities",77273,1192805,59670019951,962,50025
2017,"Illinois","Information",6534,96181,8206885008,1641,85328
2017,"Illinois","Financial activities",32114,370517,38788978502,2013,104689
2017,"Illinois","Professional and business services",73447,942202,69561878957,1420,73829
2017,"Illinois","Education and health services",34414,910288,44920322821,949,49347
2017,"Illinois","Leisure and hospitality",32076,610100,13989333279,441,22930
2017,"Illinois","Other services",39500,206494,8515770589,793,41240
2017,"Illinois","Unclassified",5871,3392,136068861,771,40110
2017,"Indiana","Natural resources and mining",2183,21072,996056724,909,47269
2017,"Indiana","Construction",14839,138040,7881905640,1098,57099
2017,"Indiana","Manufacturing",8554,531312,32472944077,1175,61118
2017,"Indiana","Trade, transportation, and utilities",40630,588381,23816914661,778,40479
2017,"Indiana","Information",2019,31465,1868711399,1142,59391
2017,"Indiana","Financial activities",16124,131758,8237275856,1202,62518
2017,"Indiana","Professional and business services",29045,336985,17117337414,977,50796
2017,"Indiana","Education and health services",15254,452646,21179887189,900,46791
2017,"Indiana","Leisure and hospitality",15273,308506,5621748799,350,18223
2017,"Indiana","Other services",13113,86944,2771982341,613,31882
2017,"Indiana","Unclassified",2097,282,8960168,610,31746
2017,"Iowa","Natural resources and mining",2766,22503,931347194,796,41388
2017,"Iowa","Construction",9417,76086,4216333503,1066,55415
2017,"Iowa","Manufacturing",4125,215910,12656001623,1127,58617
2017,"Iowa","Trade, transportation, and utilities",23446,311763,12166393180,750,39025
2017,"Iowa","Information",1698,21891,1224967062,1076,55957
2017,"Iowa","Financial activities",9983,108983,7802862160,1377,71597
2017,"Iowa","Professional and business services",15401,139096,7273695897,1006,52293
2017,"Iowa","Education and health services",11324,219362,9233347417,809,42092
2017,"Iowa","Leisure and hospitality",8532,143101,2329740876,313,16280
2017,"Iowa","Other services",8710,42498,1405378036,636,33069
2017,"Kansas","Natural resources and mining",2686,19024,858053878,867,45105
2017,"Kansas","Construction",7584,60238,3180945214,1016,52807
2017,"Kansas","Manufacturing",3164,161517,9292364459,1106,57532
2017,"Kansas","Trade, transportation, and utilities",20676,263529,10726945753,783,40705
2017,"Kansas","Information",1260,19279,1177647687,1175,61084
2017,"Kansas","Financial activities",8858,74321,4893653715,1266,65845
2017,"Kansas","Professional and business services",16569,177353,10472372958,1136,59048
2017,"Kansas","Education and health services",10129,192638,7987655637,797,41465
2017,"Kansas","Leisure and hospitality",6839,128449,2088146624,313,16257
2017,"Kansas","Other services",6031,33578,1127376693,646,33575
2017,"Kentucky","Natural resources and mining",1584,18306,1005785274,1057,54943
2017,"Kentucky","Construction",9339,77332,4113571350,1023,53194
2017,"Kentucky","Manufacturing",4368,250180,14546228331,1118,58143
2017,"Kentucky","Trade, transportation, and utilities",27941,398217,16430854910,793,41261
2017,"Kentucky","Information",1697,22698,1245137147,1055,54857
2017,"Kentucky","Financial activities",10845,93126,6050139187,1249,64967
2017,"Kentucky","Professional and business services",20206,214141,10456274670,939,48829
2017,"Kentucky","Education and health services",17849,262151,12410165099,910,47340
2017,"Kentucky","Leisure and hospitality",10063,196846,3377845684,330,17160
2017,"Kentucky","Other services",10912,46382,1499560758,622,32330
2017,"Kentucky","Unclassified",849,641,37232993,1118,58116
2017,"Louisiana","Natural resources and mining",3082,42251,3385487507,1541,80128
2017,"Louisiana","Construction",10825,147021,9083135742,1188,61781
2017,"Louisiana","Manufacturing",4464,134680,9778340204,1396,72604
2017,"Louisiana","Trade, transportation, and utilities",30444,378830,15508421224,787,40938
2017,"Louisiana","Information",1650,22941,1262610387,1058,55038
2017,"Louisiana","Financial activities",13618,85771,5125498872,1149,59758
2017,"Louisiana","Professional and business services",24001,209874,11588908745,1062,55218
2017,"Louisiana","Education and health services",15003,297694,12593839962,814,42305
2017,"Louisiana","Leisure and hospitality",12015,233109,4807345425,397,20623
2017,"Louisiana","Other services",9250,45963,1676163105,701,36468
2017,"Louisiana","Unclassified",289,190,9314348,941,48916
2017,"Maine","Natural resources and mining",1370,6817,273485530,772,40118
2017,"Maine","Construction",5502,28253,1354163577,922,47930
2017,"Maine","Manufacturing",1877,50911,2823444499,1067,55458
2017,"Maine","Trade, transportation, and utilities",11060,119329,4330037144,698,36287
2017,"Maine","Information",843,7340,385778150,1011,52561
2017,"Maine","Financial activities",3827,29417,1939570668,1268,65934
2017,"Maine","Professional and business services",9912,66736,3697502021,1065,55405
2017,"Maine","Education and health services",6292,118412,5439475176,883,45937
2017,"Maine","Leisure and hospitality",5119,67354,1422436923,406,21119
2017,"Maine","Other services",4028,17774,586402744,634,32993
2017,"Maine","Unclassified",1045,1020,59682587,1126,58531
2017,"Maryland","Natural resources and mining",723,6432,273204112,817,42478
2017,"Maryland","Construction",16463,162140,10543473802,1251,65027
2017,"Maryland","Manufacturing",3901,106864,8259439190,1486,77289
2017,"Maryland","Trade, transportation, and utilities",33064,462131,20965425340,872,45367
2017,"Maryland","Information",2719,37583,3307659555,1692,88009
2017,"Maryland","Financial activities",15099,140287,12736741374,1746,90791
2017,"Maryland","Professional and business services",42175,443764,34284600741,1486,77259
2017,"Maryland","Education and health services",20270,436185,23205540030,1023,53201
2017,"Maryland","Leisure and hospitality",14733,280195,6566674422,451,23436
2017,"Maryland","Other services",19506,91492,3823751572,804,41793
2017,"Massachusetts","Natural resources and mining",1030,9290,569330079,1179,61286
2017,"Massachusetts","Construction",21055,152131,11471422320,1450,75405
2017,"Massachusetts","Manufacturing",6850,244647,21561280657,1695,88132
2017,"Massachusetts","Trade, transportation, and utilities",42906,577319,29731837670,990,51500
2017,"Massachusetts","Information",5143,91861,10487420814,2196,114166
2017,"Massachusetts","Financial activities",17270,216567,29461797052,2616,136040
2017,"Massachusetts","Professional and business services",47186,566190,58079783927,1973,102580
2017,"Massachusetts","Education and health services",61589,769824,44490981799,1111,57794
2017,"Massachusetts","Leisure and hospitality",20695,369350,9890883585,515,26779
2017,"Massachusetts","Other services",21677,118160,4375663878,712,37032
2017,"Michigan","Natural resources and mining",3203,36801,1404292953,734,38160
2017,"Michigan","Construction",19544,161903,9958843406,1183,61511
2017,"Michigan","Manufacturing",15721,615106,40839765518,1277,66395
2017,"Michigan","Trade, transportation, and utilities",52149,784393,35790240000,877,45628
2017,"Michigan","Information",5934,56524,4006621377,1363,70884
2017,"Michigan","Financial activities",18942,202358,14018292906,1332,69275
2017,"Michigan","Professional and business services",42271,645279,44315499361,1321,68677
2017,"Michigan","Education and health services",24957,656020,31755042535,931,48406
2017,"Michigan","Leisure and hospitality",21783,431316,8554693229,381,19834
2017,"Michigan","Other services",29930,137568,4423749897,618,32157
2017,"Michigan","Unclassified",2956,7166,353506559,949,49334
2017,"Minnesota","Natural resources and mining",2992,27804,1323409458,915,47599
2017,"Minnesota","Construction",15746,119642,7832286316,1259,65464
2017,"Minnesota","Manufacturing",8369,319035,20971370380,1264,65734
2017,"Minnesota","Trade, transportation, and utilities",36334,531926,25677821480,928,48273
2017,"Minnesota","Information",3663,50310,3796380489,1451,75459
2017,"Minnesota","Financial activities",15467,175945,16017317468,1751,91036
2017,"Minnesota","Professional and business services",29916,373603,30185014711,1554,80794
2017,"Minnesota","Education and health services",17543,514711,25591368427,956,49720
2017,"Minnesota","Leisure and hospitality",14729,270490,5784560923,411,21386
2017,"Minnesota","Other services",16226,90138,2995883941,639,33237
2017,"Mississippi","Natural resources and mining",2168,16360,747346922,878,45681
2017,"Mississippi","Construction",5670,43467,2120422567,938,48782
2017,"Mississippi","Manufacturing",2441,144047,6942908151,927,48199
2017,"Mississippi","Trade, transportation, and utilities",19589,229775,8116490802,679,35324
2017,"Mississippi","Information",962,11593,556491861,923,48002
2017,"Mississippi","Financial activities",7854,42981,2201575296,985,51222
2017,"Mississippi","Professional and business services",11953,107737,4466929816,797,41461
2017,"Mississippi","Education and health services",7420,142412,5757107174,777,40426
2017,"Mississippi","Leisure and hospitality",6381,134613,2289846774,327,17011
2017,"Mississippi","Other services",4726,21154,718346741,653,33958
2017,"Missouri","Natural resources and mining",1950,16365,701966496,825,42894
2017,"Missouri","Construction",15141,123034,7114187513,1112,57823
2017,"Missouri","Manufacturing",6636,265863,15191136283,1099,57139
2017,"Missouri","Trade, transportation, and utilities",40324,538185,22116885269,790,41095
2017,"Missouri","Information",3051,48249,3554253550,1417,73665
2017,"Missouri","Financial activities",17661,163353,11267103376,1326,68974
2017,"Missouri","Professional and business services",33699,381525,24391547419,1229,63932
2017,"Missouri","Education and health services",48626,450671,20189958323,862,44800
2017,"Missouri","Leisure and hospitality",14797,303022,6144125165,390,20276
2017,"Missouri","Other services",13734,76037,2486834905,629,32705
2017,"Montana","Natural resources and mining",1753,11976,775788275,1246,64781
2017,"Montana","Construction",6287,27712,1395848224,969,50369
2017,"Montana","Manufacturing",1572,19893,969936206,938,48758
2017,"Montana","Trade, transportation, and utilities",9270,91194,3471513779,732,38067
2017,"Montana","Information",759,6394,331876668,998,51903
2017,"Montana","Financial activities",4178,20935,1187182722,1091,56708
2017,"Montana","Professional and business services",8994,41010,2088284725,979,50921
2017,"Montana","Education and health services",4448,73262,3382548168,888,46171
2017,"Montana","Leisure and hospitality",4978,64958,1209841698,358,18625
2017,"Montana","Other services",4094,17909,522547884,561,29177
2017,"Montana","Unclassified",235,263,19428255,1420,73825
2017,"Nebraska","Natural resources and mining",2337,15500,612916633,760,39544
2017,"Nebraska","Construction",7053,51174,2539979890,955,49634
2017,"Nebraska","Manufacturing",1977,98082,4861723600,953,49568
2017,"Nebraska","Trade, transportation, and utilities",15024,190930,7349494672,740,38493
2017,"Nebraska","Information",964,18204,1117086482,1180,61365
2017,"Nebraska","Financial activities",6481,66237,4205010488,1221,63484
2017,"Nebraska","Professional and business services",11395,117542,6958934039,1139,59204
2017,"Nebraska","Education and health services",13241,136970,6104131417,857,44565
2017,"Nebraska","Leisure and hospitality",5508,91776,1491664060,313,16253
2017,"Nebraska","Other services",4671,25082,785301074,602,31310
2017,"Nevada","Natural resources and mining",612,17902,1485829313,1596,82999
2017,"Nevada","Construction",5859,82998,4819761139,1117,58071
2017,"Nevada","Manufacturing",2043,47800,2700037153,1086,56486
2017,"Nevada","Trade, transportation, and utilities",15910,247973,10624802191,824,42847
2017,"Nevada","Information",1440,14735,970545338,1267,65866
2017,"Nevada","Financial activities",8856,61375,3926716884,1230,63979
2017,"Nevada","Professional and business services",19521,181485,10577448963,1121,58283
2017,"Nevada","Education and health services",8681,131756,6998756584,1022,53119
2017,"Nevada","Leisure and hospitality",8246,348888,11529958756,636,33048
2017,"Nevada","Other services",4959,33667,1223328641,699,36336
2017,"Nevada","Unclassified",2165,2190,150634367,1323,68799
2017,"New Hampshire","Natural resources and mining",350,2556,107284236,807,41972
2017,"New Hampshire","Construction",4363,26466,1627567341,1183,61497
2017,"New Hampshire","Manufacturing",2011,68971,4861183014,1355,70482
2017,"New Hampshire","Trade, transportation, and utilities",12612,139876,6448373128,887,46101
2017,"New Hampshire","Information",843,12554,1106207031,1695,88119
2017,"New Hampshire","Financial activities",3835,33894,3089063636,1753,91139
2017,"New Hampshire","Professional and business services",11938,81761,6179819413,1454,75584
2017,"New Hampshire","Education and health services",4635,111212,6072073225,1050,54599
2017,"New Hampshire","Leisure and hospitality",4512,70729,1489417452,405,21058
2017,"New Hampshire","Other services",3871,20493,750994308,705,36646
2017,"New Hampshire","Unclassified",377,503,46275964,1770,92061
2017,"New Jersey","Natural resources and mining",1018,12853,479135836,717,37279
2017,"New Jersey","Construction",21672,154907,11020759533,1368,71145
2017,"New Jersey","Manufacturing",8962,242476,19110173115,1516,78813
2017,"New Jersey","Trade, transportation, and utilities",53977,872180,45904075869,1012,52631
2017,"New Jersey","Information",3595,70379,7645865979,2089,108638
2017,"New Jersey","Financial activities",19625,241026,26961776441,2151,111862
2017,"New Jersey","Professional and business services",50907,663584,58663290626,1700,88404
2017,"New Jersey","Education and health services",33411,644049,33579477730,1003,52138
2017,"New Jersey","Leisure and hospitality",23501,372798,9264327135,478,24851
2017,"New Jersey","Other services",25881,136480,4784838510,674,35059
2017,"New Jersey","Unclassified",17156,24408,1422475431,1121,58280
2017,"New Mexico","Natural resources and mining",1991,32275,1936130287,1154,59989
2017,"New Mexico","Construction",5141,45511,2110309096,892,46369
2017,"New Mexico","Manufacturing",1724,26398,1407769208,1026,53328
2017,"New Mexico","Trade, transportation, and utilities",10538,134696,4918958837,702,36519
2017,"New Mexico","Information",929,12398,632428082,981,51009
2017,"New Mexico","Financial activities",5092,32604,1758384165,1037,53932
2017,"New Mexico","Professional and business services",10062,104434,6275088304,1156,60086
2017,"New Mexico","Education and health services",9629,127804,5191463785,781,40621
2017,"New Mexico","Leisure and hospitality",4929,96321,1724219894,344,17901
2017,"New Mexico","Other services",3961,20593,670890464,627,32578
2017,"New York","Natural resources and mining",3023,30834,1217521077,759,39487
2017,"New York","Construction",50064,386615,27607561836,1373,71408
2017,"New York","Manufacturing",17319,444182,29271321788,1267,65899
2017,"New York","Trade, transportation, and utilities",126549,1562385,78727595645,969,50389
2017,"New York","Information",12397,269233,32175410714,2298,119508
2017,"New York","Financial activities",65326,708995,134396121659,3645,189559
2017,"New York","Professional and business services",111646,1314408,121647246299,1780,92549
2017,"New York","Education and health services",67533,1847585,95949075483,999,51932
2017,"New York","Leisure and hospitality",66166,944545,30570266154,622,32365
2017,"New York","Other services",74536,369805,14953362310,778,40436
2017,"New York","Unclassified",28751,21211,1199313568,1087,56541
2017,"North Carolina","Natural resources and mining",3306,30981,1166002358,724,37636
2017,"North Carolina","Construction",26057,208662,10927996564,1007,52372
2017,"North Carolina","Manufacturing",10287,467306,27275526169,1122,58368
2017,"North Carolina","Trade, transportation, and utilities",61042,824989,34521670790,805,41845
2017,"North Carolina","Information",5042,78826,6345196234,1548,80496
2017,"North Carolina","Financial activities",27332,226679,18808773861,1596,82975
2017,"North Carolina","Professional and business services",57179,616193,38584186931,1204,62617
2017,"North Carolina","Education and health services",26885,578637,27274148578,906,47135
2017,"North Carolina","Leisure and hospitality",25235,493758,9436213944,368,19111
2017,"North Carolina","Other services",23024,107404,3649355125,653,33978
2017,"North Dakota","Natural resources and mining",1771,22394,2006026018,1723,89578
2017,"North Dakota","Construction",4035,26732,1684913950,1212,63029
2017,"North Dakota","Manufacturing",810,24680,1298049113,1011,52594
2017,"North Dakota","Trade, transportation, and utilities",7819,92052,4410182961,921,47910
2017,"North Dakota","Information",396,6502,423393112,1252,65114
2017,"North Dakota","Financial activities",2979,23135,1389113051,1155,60044
2017,"North Dakota","Professional and business services",4917,34300,2038716304,1143,59438
2017,"North Dakota","Education and health services",2484,61847,3087080934,960,49915
2017,"North Dakota","Leisure and hospitality",2600,39316,684084729,335,17400
2017,"North Dakota","Other services",2040,12231,417902459,657,34167
2017,"Ohio","Natural resources and mining",2483,27504,1343535113,939,48849
2017,"Ohio","Construction",23022,217025,13201791011,1170,60831
2017,"Ohio","Manufacturing",15430,685942,41158069655,1154,60002
2017,"Ohio","Trade, transportation, and utilities",68763,1018161,43336671344,819,42564
2017,"Ohio","Information",4456,71562,4859885334,1306,67912
2017,"Ohio","Financial activities",28537,288615,20193538358,1346,69967
2017,"Ohio","Professional and business services",52650,724748,45256652587,1201,62445
2017,"Ohio","Education and health services",34090,897244,40657777016,871,45314
2017,"Ohio","Leisure and hospitality",28218,560257,10563964201,363,18856
2017,"Ohio","Other services",23601,155257,5129523464,635,33039
2017,"Ohio","Unclassified",385,461,23999200,1001,52050
2017,"Oklahoma","Natural resources and mining",4333,58716,5219797428,1710,88899
2017,"Oklahoma","Construction",9823,77247,3907571640,973,50585
2017,"Oklahoma","Manufacturing",4230,128122,7110283066,1067,55496
2017,"Oklahoma","Trade, transportation, and utilities",23838,301165,12359899371,789,41040
2017,"Oklahoma","Information",1491,20417,1182627270,1114,57922
2017,"Oklahoma","Financial activities",11379,76757,4323172213,1083,56323
2017,"Oklahoma","Professional and business services",20434,185534,9395460385,974,50640
2017,"Oklahoma","Education and health services",13367,208934,9227898187,849,44167
2017,"Oklahoma","Leisure and hospitality",8969,167540,2970274674,341,17729
2017,"Oklahoma","Other services",6751,35772,1227221815,660,34306
2017,"Oklahoma","Unclassified",2,1,29550,620,32236
2017,"Oregon","Natural resources and mining",4453,52439,1854338155,680,35362
2017,"Oregon","Construction",13468,96991,5624216196,1115,57987
2017,"Oregon","Manufacturing",6175,189318,12904113548,1311,68161
2017,"Oregon","Trade, transportation, and utilities",26684,347515,14898075849,824,42870
2017,"Oregon","Information",3521,34177,2741365303,1543,80210
2017,"Oregon","Financial activities",12686,83715,5662256352,1301,67638
2017,"Oregon","Professional and business services",24942,242708,16473190246,1305,67873
2017,"Oregon","Education and health services",15363,266489,13566314599,979,50908
2017,"Oregon","Leisure and hospitality",13588,205823,4400267694,411,21379
2017,"Oregon","Other services",22753,77028,2457267065,613,31901
2017,"Oregon","Unclassified",951,650,35523026,1051,54651
2017,"Pennsylvania","Natural resources and mining",3498,50197,3163440983,1212,63021
2017,"Pennsylvania","Construction",28397,248932,16123040812,1246,64769
2017,"Pennsylvania","Manufacturing",14414,561774,34330836482,1175,61111
2017,"Pennsylvania","Trade, transportation, and utilities",75374,1115565,49053519242,846,43972
2017,"Pennsylvania","Information",4664,83352,6583711918,1519,78987
2017,"Pennsylvania","Financial activities",28479,321121,27425444326,1642,85405
2017,"Pennsylvania","Professional and business services",61779,799939,60818608421,1462,76029
2017,"Pennsylvania","Education and health services",58709,1179271,59553134768,971,50500
2017,"Pennsylvania","Leisure and hospitality",33146,566779,11556293483,392,20389
2017,"Pennsylvania","Other services",32259,197527,6437919469,627,32593
2017,"Rhode Island","Manufacturing",1567,40341,2324308484,1108,57616
2017,"Rhode Island","Trade, transportation, and utilities",7674,76263,3241407238,817,42503
2017,"Rhode Island","Information",745,6125,432766558,1359,70660
2017,"Rhode Island","Financial activities",2802,32758,2934173280,1723,89570
2017,"Rhode Island","Professional and business services",8350,67366,4564908488,1303,67763
2017,"Rhode Island","Education and health services",4485,99581,4774029917,922,47941
2017,"Rhode Island","Leisure and hospitality",3683,58183,1300588023,430,22353
2017,"Rhode Island","Other services",3395,17959,584841067,626,32566
2017,"Rhode Island","Unclassified",91,35,3187280,1764,91720
2017,"South Carolina","Natural resources and mining",1230,12432,503751890,779,40520
2017,"South Carolina","Construction",11635,100817,5397923663,1030,53542
2017,"South Carolina","Manufacturing",5906,240456,14169287296,1133,58927
2017,"South Carolina","Trade, transportation, and utilities",29784,395329,15407092194,749,38973
2017,"South Carolina","Information",2430,27428,1684850220,1181,61428
2017,"South Carolina","Financial activities",12653,98790,5913472514,1151,59859
